geneset	sample_id	gsva_score
KEGG_AMINO_SUGAR_AND_NUCLEOTIDE_SUGAR_METABOLISM	CTRL3	0.3839697733470911
KEGG_AMINO_SUGAR_AND_NUCLEOTIDE_SUGAR_METABOLISM	Treated1	-0.42014483649285345
KEGG_AMINO_SUGAR_AND_NUCLEOTIDE_SUGAR_METABOLISM	Treated2	-0.3802555904078289
KEGG_AMINO_SUGAR_AND_NUCLEOTIDE_SUGAR_METABOLISM	Treated3	0.10531663036707227
KEGG_AMINOACYL_TRNA_BIOSYNTHESIS	CTRL1	-0.6169433047524732
KEGG_AMINOACYL_TRNA_BIOSYNTHESIS	CTRL2	0.09121729468730985
KEGG_AMINOACYL_TRNA_BIOSYNTHESIS	CTRL3	-0.003576730202969003
KEGG_AMINOACYL_TRNA_BIOSYNTHESIS	Treated1	-0.5676597739683863
KEGG_AMINOACYL_TRNA_BIOSYNTHESIS	Treated2	-0.3806968088966839
KEGG_AMINOACYL_TRNA_BIOSYNTHESIS	Treated3	-0.1480743236825874
KEGG_AMYOTROPHIC_LATERAL_SCLEROSIS_ALS	CTRL1	-0.2683657873411469
KEGG_AMYOTROPHIC_LATERAL_SCLEROSIS_ALS	CTRL2	-0.18367642058872163
KEGG_AMYOTROPHIC_LATERAL_SCLEROSIS_ALS	CTRL3	0.2551631536698623
KEGG_AMYOTROPHIC_LATERAL_SCLEROSIS_ALS	Treated1	-0.5363714126263468
KEGG_AMYOTROPHIC_LATERAL_SCLEROSIS_ALS	Treated2	-0.44175967327331134
KEGG_AMYOTROPHIC_LATERAL_SCLEROSIS_ALS	Treated3	-0.2911198263905188
KEGG_ANTIGEN_PROCESSING_AND_PRESENTATION	CTRL1	-0.7149505482932906
KEGG_ANTIGEN_PROCESSING_AND_PRESENTATION	CTRL2	-0.7113401495141184
KEGG_ANTIGEN_PROCESSING_AND_PRESENTATION	CTRL3	-0.7366059648572076
KEGG_ANTIGEN_PROCESSING_AND_PRESENTATION	Treated1	-0.7808471373409972
KEGG_ANTIGEN_PROCESSING_AND_PRESENTATION	Treated2	-0.7371342439447754
KEGG_ANTIGEN_PROCESSING_AND_PRESENTATION	Treated3	-0.7103706954846833
KEGG_APOPTOSIS	CTRL1	-0.38353834007307697
KEGG_APOPTOSIS	CTRL2	-0.0024852721722593563
KEGG_APOPTOSIS	CTRL3	0.23910861768852462
KEGG_APOPTOSIS	Treated1	-0.49452791137277907
KEGG_APOPTOSIS	Treated2	-0.36128958399247996
KEGG_APOPTOSIS	Treated3	-0.017055274926489436
KEGG_ARACHIDONIC_ACID_METABOLISM	CTRL1	0.08360519088792401
KEGG_ARACHIDONIC_ACID_METABOLISM	CTRL2	0.024015470461536653
KEGG_ARACHIDONIC_ACID_METABOLISM	CTRL3	0.05659709220550613
KEGG_ARACHIDONIC_ACID_METABOLISM	Treated1	-0.15310026678687827
KEGG_ARACHIDONIC_ACID_METABOLISM	Treated2	-0.34532348298310295
KEGG_ARACHIDONIC_ACID_METABOLISM	Treated3	-0.26358593770032646
KEGG_ARGININE_AND_PROLINE_METABOLISM	CTRL1	0.04973431214227733
KEGG_ARGININE_AND_PROLINE_METABOLISM	CTRL2	0.34746430084669633
KEGG_ARGININE_AND_PROLINE_METABOLISM	CTRL3	0.26389371012926344
KEGG_ARGININE_AND_PROLINE_METABOLISM	Treated1	-0.40400465445023637
KEGG_ARGININE_AND_PROLINE_METABOLISM	Treated2	-0.3750460465709732
KEGG_ARGININE_AND_PROLINE_METABOLISM	Treated3	-0.24721347105664832
KEGG_ARRHYTHMOGENIC_RIGHT_VENTRICULAR_CARDIOMYOPATHY_ARVC	CTRL1	-0.1115712926595129
KEGG_ARRHYTHMOGENIC_RIGHT_VENTRICULAR_CARDIOMYOPATHY_ARVC	CTRL2	0.12568068361960916
KEGG_ARRHYTHMOGENIC_RIGHT_VENTRICULAR_CARDIOMYOPATHY_ARVC	CTRL3	0.31886075693404387
KEGG_ARRHYTHMOGENIC_RIGHT_VENTRICULAR_CARDIOMYOPATHY_ARVC	Treated1	-0.4072121745232044
KEGG_ARRHYTHMOGENIC_RIGHT_VENTRICULAR_CARDIOMYOPATHY_ARVC	Treated2	-0.2767914265682981
KEGG_ARRHYTHMOGENIC_RIGHT_VENTRICULAR_CARDIOMYOPATHY_ARVC	Treated3	-0.07249068697516825
KEGG_ASCORBATE_AND_ALDARATE_METABOLISM	CTRL1	0.2945722515000351
KEGG_ASCORBATE_AND_ALDARATE_METABOLISM	CTRL2	0.10957171453741879
KEGG_ASCORBATE_AND_ALDARATE_METABOLISM	CTRL3	0.2020085166691829
KEGG_ASCORBATE_AND_ALDARATE_METABOLISM	Treated1	-0.31281801626473227
KEGG_ASCORBATE_AND_ALDARATE_METABOLISM	Treated2	-0.6622445743826335
KEGG_ASCORBATE_AND_ALDARATE_METABOLISM	Treated3	-0.5738493117440557
KEGG_ASTHMA	CTRL1	-0.6730952781244803
KEGG_ASTHMA	CTRL2	-0.7960252316574555
KEGG_ASTHMA	CTRL3	-0.7949651950469474
KEGG_ASTHMA	Treated1	-0.8261655863260733
KEGG_ASTHMA	Treated2	-0.8198466672401477
KEGG_ASTHMA	Treated3	-0.7440328030412278
KEGG_AUTOIMMUNE_THYROID_DISEASE	CTRL1	-0.603684753966382
KEGG_AUTOIMMUNE_THYROID_DISEASE	CTRL2	-0.7497192653177884
KEGG_AUTOIMMUNE_THYROID_DISEASE	CTRL3	-0.7373659555632268
KEGG_AUTOIMMUNE_THYROID_DISEASE	Treated1	-0.7940507831719665
KEGG_AUTOIMMUNE_THYROID_DISEASE	Treated2	-0.7769760048541855
KEGG_AUTOIMMUNE_THYROID_DISEASE	Treated3	-0.7137105429339072
KEGG_AXON_GUIDANCE	CTRL1	-0.10079735012448658
KEGG_AXON_GUIDANCE	CTRL2	0.19449263105802522
KEGG_AXON_GUIDANCE	CTRL3	0.2653200947143214
KEGG_AXON_GUIDANCE	Treated1	-0.40482266632813435
KEGG_AXON_GUIDANCE	Treated2	-0.31820693683005574
KEGG_AXON_GUIDANCE	Treated3	-0.09041760932105705
KEGG_B_CELL_RECEPTOR_SIGNALING_PATHWAY	CTRL1	-0.299934762289826
KEGG_B_CELL_RECEPTOR_SIGNALING_PATHWAY	CTRL2	0.02188995630652857
KEGG_B_CELL_RECEPTOR_SIGNALING_PATHWAY	CTRL3	0.22920055680002738
KEGG_B_CELL_RECEPTOR_SIGNALING_PATHWAY	Treated1	-0.35589957662428473
KEGG_B_CELL_RECEPTOR_SIGNALING_PATHWAY	Treated2	-0.38800331597455767
KEGG_B_CELL_RECEPTOR_SIGNALING_PATHWAY	Treated3	-0.0949266906807926
KEGG_BASAL_CELL_CARCINOMA	CTRL1	0.11120319894858832
KEGG_BASAL_CELL_CARCINOMA	CTRL2	0.2198405611452749
KEGG_BASAL_CELL_CARCINOMA	CTRL3	0.4070125944512446
KEGG_BASAL_CELL_CARCINOMA	Treated1	-0.39103416367174465
KEGG_BASAL_CELL_CARCINOMA	Treated2	-0.36325444524713235
KEGG_BASAL_CELL_CARCINOMA	Treated3	-0.38910874354148206
KEGG_BASAL_TRANSCRIPTION_FACTORS	CTRL1	-0.5265651980928123
KEGG_BASAL_TRANSCRIPTION_FACTORS	CTRL2	0.005455802538666454
KEGG_BASAL_TRANSCRIPTION_FACTORS	CTRL3	-0.03310730209538246
KEGG_BASAL_TRANSCRIPTION_FACTORS	Treated1	-0.49603114034514534
KEGG_BASAL_TRANSCRIPTION_FACTORS	Treated2	-0.39750331621968904
KEGG_BASAL_TRANSCRIPTION_FACTORS	Treated3	-0.18862116770603204
KEGG_BASE_EXCISION_REPAIR	CTRL1	0.004484079956597081
KEGG_BASE_EXCISION_REPAIR	CTRL2	0.4705296799446283
KEGG_BASE_EXCISION_REPAIR	CTRL3	0.5776340840196768
KEGG_BASE_EXCISION_REPAIR	Treated1	-0.5850452981356105
KEGG_BASE_EXCISION_REPAIR	Treated2	-0.4498040241762287
KEGG_BASE_EXCISION_REPAIR	Treated3	-0.20767396054911522
KEGG_BETA_ALANINE_METABOLISM	CTRL1	0.19630330664911616
KEGG_BETA_ALANINE_METABOLISM	CTRL2	0.18083185509778146
KEGG_BETA_ALANINE_METABOLISM	CTRL3	0.28621246949110285
KEGG_BETA_ALANINE_METABOLISM	Treated1	-0.3169306211996358
KEGG_BETA_ALANINE_METABOLISM	Treated2	-0.36211977169303433
KEGG_BETA_ALANINE_METABOLISM	Treated3	-0.2078972116446978
KEGG_BIOSYNTHESIS_OF_UNSATURATED_FATTY_ACIDS	CTRL1	-0.20529938009330131
KEGG_BIOSYNTHESIS_OF_UNSATURATED_FATTY_ACIDS	CTRL2	0.41221090412927835
KEGG_BIOSYNTHESIS_OF_UNSATURATED_FATTY_ACIDS	CTRL3	0.5161095949421307
KEGG_BIOSYNTHESIS_OF_UNSATURATED_FATTY_ACIDS	Treated1	-0.5837049149766682
KEGG_BIOSYNTHESIS_OF_UNSATURATED_FATTY_ACIDS	Treated2	-0.5181245991522604
KEGG_BIOSYNTHESIS_OF_UNSATURATED_FATTY_ACIDS	Treated3	-0.19644016215875013
KEGG_BLADDER_CANCER	CTRL1	-0.3325125337119522
KEGG_BLADDER_CANCER	CTRL2	-0.011820848623937119
KEGG_BLADDER_CANCER	CTRL3	0.18077434208337095
KEGG_BLADDER_CANCER	Treated1	-0.37739382996028054
KEGG_BLADDER_CANCER	Treated2	-0.28147048279811593
KEGG_BLADDER_CANCER	Treated3	0.04966821724539619
KEGG_BUTANOATE_METABOLISM	CTRL1	0.2403339074095408
KEGG_BUTANOATE_METABOLISM	CTRL2	0.2950704309281388
KEGG_BUTANOATE_METABOLISM	CTRL3	0.46754362302102276
KEGG_BUTANOATE_METABOLISM	Treated1	-0.5446961886526549
KEGG_BUTANOATE_METABOLISM	Treated2	-0.5683740546514324
KEGG_BUTANOATE_METABOLISM	Treated3	-0.2923145107401247
KEGG_CALCIUM_SIGNALING_PATHWAY	CTRL1	0.004753215096692048
KEGG_CALCIUM_SIGNALING_PATHWAY	CTRL2	0.16163007822337944
KEGG_CALCIUM_SIGNALING_PATHWAY	CTRL3	0.09139086318302882
KEGG_CALCIUM_SIGNALING_PATHWAY	Treated1	-0.21757143273544288
KEGG_CALCIUM_SIGNALING_PATHWAY	Treated2	-0.2281075067515025
KEGG_CALCIUM_SIGNALING_PATHWAY	Treated3	-0.10409771536060355
KEGG_CARDIAC_MUSCLE_CONTRACTION	CTRL1	-0.08362445942148694
KEGG_CARDIAC_MUSCLE_CONTRACTION	CTRL2	0.052757354243475704
KEGG_CARDIAC_MUSCLE_CONTRACTION	CTRL3	0.3891674571820676
KEGG_CARDIAC_MUSCLE_CONTRACTION	Treated1	-0.29084201365851436
KEGG_CARDIAC_MUSCLE_CONTRACTION	Treated2	-0.3236476325185077
KEGG_CARDIAC_MUSCLE_CONTRACTION	Treated3	-0.16580197693232807
KEGG_CELL_ADHESION_MOLECULES_CAMS	CTRL1	-0.3986600648803505
KEGG_CELL_ADHESION_MOLECULES_CAMS	CTRL2	-0.36659109038642956
KEGG_CELL_ADHESION_MOLECULES_CAMS	CTRL3	-0.4772626287802405
KEGG_CELL_ADHESION_MOLECULES_CAMS	Treated1	-0.5695285843694107
KEGG_CELL_ADHESION_MOLECULES_CAMS	Treated2	-0.4977919420695431
KEGG_CELL_ADHESION_MOLECULES_CAMS	Treated3	-0.46076025882563576
KEGG_CELL_CYCLE	CTRL1	-0.2656943332113564
KEGG_CELL_CYCLE	CTRL2	0.3476318647833388
KEGG_CELL_CYCLE	CTRL3	0.43711210113206084
KEGG_CELL_CYCLE	Treated1	-0.56038029540603
KEGG_CELL_CYCLE	Treated2	-0.304866154068471
KEGG_CELL_CYCLE	Treated3	-0.17675203014839114
KEGG_CHEMOKINE_SIGNALING_PATHWAY	CTRL1	-0.2385791099504346
KEGG_CHEMOKINE_SIGNALING_PATHWAY	CTRL2	0.05531707549221074
KEGG_CHEMOKINE_SIGNALING_PATHWAY	CTRL3	0.20590050430464046
KEGG_CHEMOKINE_SIGNALING_PATHWAY	Treated1	-0.37694810674820084
KEGG_CHEMOKINE_SIGNALING_PATHWAY	Treated2	-0.20973783242302668
KEGG_CHEMOKINE_SIGNALING_PATHWAY	Treated3	-0.12176968624843842
KEGG_CHRONIC_MYELOID_LEUKEMIA	CTRL1	-0.35070297065101014
KEGG_CHRONIC_MYELOID_LEUKEMIA	CTRL2	0.2441490945287084
KEGG_CHRONIC_MYELOID_LEUKEMIA	CTRL3	0.4338553992927805
KEGG_CHRONIC_MYELOID_LEUKEMIA	Treated1	-0.5317663473627802
KEGG_CHRONIC_MYELOID_LEUKEMIA	Treated2	-0.3434461005877007
KEGG_CHRONIC_MYELOID_LEUKEMIA	Treated3	-0.04822626859215237
KEGG_CIRCADIAN_RHYTHM_MAMMAL	CTRL1	-0.536786906739888
KEGG_CIRCADIAN_RHYTHM_MAMMAL	CTRL2	-0.1064977289891639
KEGG_CIRCADIAN_RHYTHM_MAMMAL	CTRL3	0.14553659520193965
KEGG_CIRCADIAN_RHYTHM_MAMMAL	Treated1	-0.20697532173961264
KEGG_CIRCADIAN_RHYTHM_MAMMAL	Treated2	0.18502535059223602
KEGG_CIRCADIAN_RHYTHM_MAMMAL	Treated3	0.24748729020640334
KEGG_CITRATE_CYCLE_TCA_CYCLE	CTRL1	-0.0037871388643724857
KEGG_CITRATE_CYCLE_TCA_CYCLE	CTRL2	0.4127712964057838
KEGG_CITRATE_CYCLE_TCA_CYCLE	CTRL3	0.48632196975347924
KEGG_CITRATE_CYCLE_TCA_CYCLE	Treated1	-0.6679028388975392
KEGG_CITRATE_CYCLE_TCA_CYCLE	Treated2	-0.5959860513351323
KEGG_CITRATE_CYCLE_TCA_CYCLE	Treated3	0.03908137825228103
KEGG_COLORECTAL_CANCER	CTRL1	-0.11042710173917866
KEGG_COLORECTAL_CANCER	CTRL2	0.2566570967282147
KEGG_COLORECTAL_CANCER	CTRL3	0.3853503590768435
KEGG_COLORECTAL_CANCER	Treated1	-0.49619436369044806
KEGG_COLORECTAL_CANCER	Treated2	-0.305292052190809
KEGG_COLORECTAL_CANCER	Treated3	-0.22858894243394676
KEGG_COMPLEMENT_AND_COAGULATION_CASCADES	CTRL1	0.02199649224026501
KEGG_COMPLEMENT_AND_COAGULATION_CASCADES	CTRL2	0.1408069317768085
KEGG_COMPLEMENT_AND_COAGULATION_CASCADES	CTRL3	-0.18007235303591498
KEGG_COMPLEMENT_AND_COAGULATION_CASCADES	Treated1	-0.40370434642525416
KEGG_COMPLEMENT_AND_COAGULATION_CASCADES	Treated2	-0.5779993856016418
KEGG_COMPLEMENT_AND_COAGULATION_CASCADES	Treated3	-0.5848484271765498
KEGG_CYSTEINE_AND_METHIONINE_METABOLISM	CTRL1	-0.09213488283388481
KEGG_CYSTEINE_AND_METHIONINE_METABOLISM	CTRL2	0.29494893174773323
KEGG_CYSTEINE_AND_METHIONINE_METABOLISM	CTRL3	0.3924123589763705
KEGG_CYSTEINE_AND_METHIONINE_METABOLISM	Treated1	-0.4857637813327617
KEGG_CYSTEINE_AND_METHIONINE_METABOLISM	Treated2	-0.4110007140557328
KEGG_CYSTEINE_AND_METHIONINE_METABOLISM	Treated3	-0.23121248446851145
KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION	CTRL1	-0.12943915499740724
KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION	CTRL2	-0.12147322046082068
KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION	CTRL3	-0.20158687247403295
KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION	Treated1	-0.05792771486637885
KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION	Treated2	-0.09875439345917356
KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION	Treated3	-0.10625803029392605
KEGG_CYTOSOLIC_DNA_SENSING_PATHWAY	CTRL1	-0.4013945600960133
KEGG_CYTOSOLIC_DNA_SENSING_PATHWAY	CTRL2	-0.2252721518748514
KEGG_CYTOSOLIC_DNA_SENSING_PATHWAY	CTRL3	0.04298871956148961
KEGG_CYTOSOLIC_DNA_SENSING_PATHWAY	Treated1	-0.10317977589112268
KEGG_CYTOSOLIC_DNA_SENSING_PATHWAY	Treated2	-0.09668737905962349
KEGG_CYTOSOLIC_DNA_SENSING_PATHWAY	Treated3	-3.501542729089646e-5
KEGG_DILATED_CARDIOMYOPATHY	CTRL1	-0.1110098965362626
KEGG_DILATED_CARDIOMYOPATHY	CTRL2	-0.02284152703253156
KEGG_DILATED_CARDIOMYOPATHY	CTRL3	0.15759066394521595
KEGG_DILATED_CARDIOMYOPATHY	Treated1	-0.4097649057945636
KEGG_DILATED_CARDIOMYOPATHY	Treated2	-0.36264474578798644
KEGG_DILATED_CARDIOMYOPATHY	Treated3	-0.1369235411752588
KEGG_DNA_REPLICATION	CTRL1	-0.06180950904835911
KEGG_DNA_REPLICATION	CTRL2	0.48286822716843036
KEGG_DNA_REPLICATION	CTRL3	0.4479428405447963
KEGG_DNA_REPLICATION	Treated1	-0.6247013473723949
KEGG_DNA_REPLICATION	Treated2	-0.3975027437930298
KEGG_DNA_REPLICATION	Treated3	-0.2601801762453324
KEGG_DORSO_VENTRAL_AXIS_FORMATION	CTRL1	-0.4296408244973141
KEGG_DORSO_VENTRAL_AXIS_FORMATION	CTRL2	-0.07454264465574215
KEGG_DORSO_VENTRAL_AXIS_FORMATION	CTRL3	0.04906258263633864
KEGG_DORSO_VENTRAL_AXIS_FORMATION	Treated1	-0.4647838548212874
KEGG_DORSO_VENTRAL_AXIS_FORMATION	Treated2	-0.49272748051432314
KEGG_DORSO_VENTRAL_AXIS_FORMATION	Treated3	-0.33927395309544767
KEGG_DRUG_METABOLISM_CYTOCHROME_P450	CTRL1	0.05832396218363284
KEGG_DRUG_METABOLISM_CYTOCHROME_P450	CTRL2	0.17784486553123152
KEGG_DRUG_METABOLISM_CYTOCHROME_P450	CTRL3	0.05962914273464259
KEGG_DRUG_METABOLISM_CYTOCHROME_P450	Treated1	-0.25530495971082245
KEGG_DRUG_METABOLISM_CYTOCHROME_P450	Treated2	-0.5617771379783524
KEGG_DRUG_METABOLISM_CYTOCHROME_P450	Treated3	-0.46767878430235904
KEGG_DRUG_METABOLISM_OTHER_ENZYMES	CTRL1	0.1808708704612478
KEGG_DRUG_METABOLISM_OTHER_ENZYMES	CTRL2	0.07402191676450494
KEGG_DRUG_METABOLISM_OTHER_ENZYMES	CTRL3	0.14776543320853627
KEGG_DRUG_METABOLISM_OTHER_ENZYMES	Treated1	-0.27071351434502217
KEGG_DRUG_METABOLISM_OTHER_ENZYMES	Treated2	-0.474955845028627
KEGG_DRUG_METABOLISM_OTHER_ENZYMES	Treated3	-0.2629403655291519
KEGG_ECM_RECEPTOR_INTERACTION	CTRL1	-0.2926852555229234
KEGG_ECM_RECEPTOR_INTERACTION	CTRL2	-0.35966187538715044
KEGG_ECM_RECEPTOR_INTERACTION	CTRL3	6.912369660579121e-4
KEGG_ECM_RECEPTOR_INTERACTION	Treated1	-0.3017511558863139
KEGG_ECM_RECEPTOR_INTERACTION	Treated2	-0.42801463961956404
KEGG_ECM_RECEPTOR_INTERACTION	Treated3	-0.26906630703846346
KEGG_ENDOCYTOSIS	CTRL1	-0.2947687549160212
KEGG_ENDOCYTOSIS	CTRL2	0.03325585240789608
KEGG_ENDOCYTOSIS	CTRL3	-0.010820469632100538
KEGG_ENDOCYTOSIS	Treated1	-0.5711936272187264
KEGG_ENDOCYTOSIS	Treated2	-0.44856239562391087
KEGG_ENDOCYTOSIS	Treated3	-0.33195622153237875
KEGG_ENDOMETRIAL_CANCER	CTRL1	-0.2314700816740251
KEGG_ENDOMETRIAL_CANCER	CTRL2	0.2733691908925439
KEGG_ENDOMETRIAL_CANCER	CTRL3	0.40187228603707026
KEGG_ENDOMETRIAL_CANCER	Treated1	-0.5210682195860136
KEGG_ENDOMETRIAL_CANCER	Treated2	-0.42428573574270906
KEGG_ENDOMETRIAL_CANCER	Treated3	-0.09773095110445343
KEGG_EPITHELIAL_CELL_SIGNALING_IN_HELICOBACTER_PYLORI_INFECTION	CTRL1	-0.5043240960501424
KEGG_EPITHELIAL_CELL_SIGNALING_IN_HELICOBACTER_PYLORI_INFECTION	CTRL2	-0.01804726030736098
KEGG_EPITHELIAL_CELL_SIGNALING_IN_HELICOBACTER_PYLORI_INFECTION	CTRL3	0.152155869761617
KEGG_EPITHELIAL_CELL_SIGNALING_IN_HELICOBACTER_PYLORI_INFECTION	Treated1	-0.39925073116703713
KEGG_EPITHELIAL_CELL_SIGNALING_IN_HELICOBACTER_PYLORI_INFECTION	Treated2	-0.39265703805216345
KEGG_EPITHELIAL_CELL_SIGNALING_IN_HELICOBACTER_PYLORI_INFECTION	Treated3	0.0505981793921432
KEGG_ERBB_SIGNALING_PATHWAY	CTRL1	-0.23151260110501204
KEGG_ERBB_SIGNALING_PATHWAY	CTRL2	0.3235651582531163
KEGG_ERBB_SIGNALING_PATHWAY	CTRL3	0.35973757691425984
KEGG_ERBB_SIGNALING_PATHWAY	Treated1	-0.4076260034299538
KEGG_ERBB_SIGNALING_PATHWAY	Treated2	-0.4102619126664368
KEGG_ERBB_SIGNALING_PATHWAY	Treated3	-0.027332826826273263
KEGG_ETHER_LIPID_METABOLISM	CTRL1	0.03392740568299968
KEGG_ETHER_LIPID_METABOLISM	CTRL2	0.1705346450640185
KEGG_ETHER_LIPID_METABOLISM	CTRL3	0.17240703854578293
KEGG_ETHER_LIPID_METABOLISM	Treated1	-0.3762269388744723
KEGG_ETHER_LIPID_METABOLISM	Treated2	-0.30135366436251765
KEGG_ETHER_LIPID_METABOLISM	Treated3	-0.03592665566868786
KEGG_FATTY_ACID_METABOLISM	CTRL1	0.0030693702528318267
KEGG_FATTY_ACID_METABOLISM	CTRL2	0.44542860851123117
KEGG_FATTY_ACID_METABOLISM	CTRL3	0.5185801593228322
KEGG_FATTY_ACID_METABOLISM	Treated1	-0.49284609734788987
KEGG_FATTY_ACID_METABOLISM	Treated2	-0.4349103548618261
KEGG_FATTY_ACID_METABOLISM	Treated3	-0.3030034511138454
KEGG_FC_EPSILON_RI_SIGNALING_PATHWAY	CTRL1	-0.2811981190021364
KEGG_FC_EPSILON_RI_SIGNALING_PATHWAY	CTRL2	-7.59327594892667e-4
KEGG_FC_EPSILON_RI_SIGNALING_PATHWAY	CTRL3	0.23276182976673743
KEGG_FC_EPSILON_RI_SIGNALING_PATHWAY	Treated1	-0.3973232431282712
KEGG_FC_EPSILON_RI_SIGNALING_PATHWAY	Treated2	-0.37002721911450664
KEGG_FC_EPSILON_RI_SIGNALING_PATHWAY	Treated3	-0.16005700470304426
KEGG_FC_GAMMA_R_MEDIATED_PHAGOCYTOSIS	CTRL1	-0.23556160692115313
KEGG_FC_GAMMA_R_MEDIATED_PHAGOCYTOSIS	CTRL2	0.2728991630400073
